id,timestamp,scale_value
73,2022-03-16 16:29:50.274,0
74,2022-03-16 16:29:50.275,0
75,2022-03-16 16:29:50.276,0
76,2022-03-16 16:29:50.277,0
77,2022-03-16 16:29:50.278,0
78,2022-03-16 16:29:50.279,0
79,2022-03-16 16:29:50.282,0
80,2022-03-16 16:29:50.283,0
81,2022-03-16 16:29:50.284,0
82,2022-03-16 16:29:50.285,0
83,2022-03-16 16:29:50.286,0
84,2022-03-16 16:29:50.286,0
85,2022-03-16 16:29:50.287,0
86,2022-03-16 16:29:50.288,0
87,2022-03-16 16:29:50.289,0
88,2022-03-16 16:29:50.289,0
89,2022-03-16 16:29:50.29,0
90,2022-03-16 16:29:50.291,0
91,2022-03-16 16:29:50.293,0
92,2022-03-16 16:29:50.294,0
93,2022-03-16 16:29:50.297,0
94,2022-03-16 16:29:50.298,0
95,2022-03-16 16:29:50.299,0
96,2022-03-16 16:29:50.3,0
97,2022-03-16 16:29:50.301,0
98,2022-03-16 16:29:50.301,0
99,2022-03-16 16:29:50.302,0
100,2022-03-16 16:29:50.303,0
101,2022-03-16 16:29:50.312,0
102,2022-03-16 16:29:50.312,0
103,2022-03-16 16:29:50.313,0
104,2022-03-16 16:29:50.314,0
105,2022-03-16 16:29:50.314,0
106,2022-03-16 16:29:50.315,0
107,2022-03-16 16:29:50.317,0
108,2022-03-16 16:29:50.319,0
109,2022-03-16 16:29:50.319,0
110,2022-03-16 16:29:50.32,0
111,2022-03-16 16:29:50.322,0
112,2022-03-16 16:29:50.323,0
113,2022-03-16 16:29:50.324,0
114,2022-03-16 16:29:50.325,0
115,2022-03-16 16:29:50.326,0
116,2022-03-16 16:29:50.327,0
117,2022-03-16 16:29:50.328,0
118,2022-03-16 16:29:50.329,0
119,2022-03-16 16:29:50.33,0
120,2022-03-16 16:29:50.332,0
121,2022-03-16 16:29:50.334,0
122,2022-03-16 16:29:50.334,0
123,2022-03-16 16:29:50.335,0
124,2022-03-16 16:29:50.336,0
125,2022-03-16 16:29:50.337,0
126,2022-03-16 16:29:50.338,0
127,2022-03-16 16:29:50.339,0
128,2022-03-16 16:29:50.34,0
129,2022-03-16 16:29:50.341,0
130,2022-03-16 16:29:50.342,0
131,2022-03-16 16:29:50.344,0
132,2022-03-16 16:29:50.345,0
133,2022-03-16 16:29:50.348,0
134,2022-03-16 16:29:50.349,0
135,2022-03-16 16:29:50.349,0
136,2022-03-16 16:29:50.35,0
137,2022-03-16 16:29:50.351,0
138,2022-03-16 16:29:50.352,0
139,2022-03-16 16:29:50.353,0
140,2022-03-16 16:29:50.354,0
141,2022-03-16 16:29:50.354,0
142,2022-03-16 16:29:50.355,0
143,2022-03-16 16:29:50.356,0
144,2022-03-16 16:29:50.356,0
145,2022-03-16 16:29:50.357,0
146,2022-03-16 16:29:50.358,0
147,2022-03-16 16:29:50.358,0
148,2022-03-16 16:29:50.358,0
149,2022-03-16 16:29:50.358,0
150,2022-03-16 16:29:50.358,0
151,2022-03-16 16:29:50.358,0
152,2022-03-16 16:29:50.358,0
153,2022-03-16 16:29:50.358,0
154,2022-03-16 16:29:50.358,0
155,2022-03-16 16:29:50.358,0
156,2022-03-16 16:29:50.358,0
157,2022-03-16 16:29:50.358,0
158,2022-03-16 16:29:50.358,0
159,2022-03-16 16:29:50.358,0
160,2022-03-16 16:29:50.358,0
161,2022-03-16 16:29:50.358,0
162,2022-03-16 16:29:50.358,0
163,2022-03-16 16:29:50.358,0
164,2022-03-16 16:29:50.358,0
165,2022-03-16 16:29:50.373,0
166,2022-03-16 16:29:50.373,0
167,2022-03-16 16:29:50.373,0
168,2022-03-16 16:29:50.373,0
169,2022-03-16 16:29:50.373,0
170,2022-03-16 16:29:50.373,0
171,2022-03-16 16:29:50.373,0
172,2022-03-16 16:29:50.373,0
173,2022-03-16 16:29:50.373,0
174,2022-03-16 16:29:50.373,0
175,2022-03-16 16:29:50.373,0
176,2022-03-16 16:29:50.373,0
177,2022-03-16 16:29:50.389,0
178,2022-03-16 16:29:50.389,0
179,2022-03-16 16:29:50.389,0
180,2022-03-16 16:29:50.389,0
181,2022-03-16 16:29:50.389,0
182,2022-03-16 16:29:50.389,0
183,2022-03-16 16:29:50.389,0
184,2022-03-16 16:29:50.389,0
185,2022-03-16 16:29:50.389,0
186,2022-03-16 16:29:50.389,0
187,2022-03-16 16:29:50.389,0
188,2022-03-16 16:29:50.389,0
189,2022-03-16 16:29:50.389,0
190,2022-03-16 16:29:50.405,0
191,2022-03-16 16:29:50.405,0
192,2022-03-16 16:29:50.405,0
193,2022-03-16 16:29:50.405,0
194,2022-03-16 16:29:50.411,0
195,2022-03-16 16:29:50.412,0
196,2022-03-16 16:29:50.412,0
197,2022-03-16 16:29:50.412,0
198,2022-03-16 16:29:50.412,0
199,2022-03-16 16:29:50.412,0
200,2022-03-16 16:29:50.412,0
201,2022-03-16 16:29:50.412,0
202,2022-03-16 16:29:50.412,0
203,2022-03-16 16:29:50.412,0
204,2022-03-16 16:29:50.412,0
205,2022-03-16 16:29:50.412,0
206,2022-03-16 16:29:50.412,0
207,2022-03-16 16:29:50.412,0
208,2022-03-16 16:29:50.412,0
209,2022-03-16 16:29:50.412,0
210,2022-03-16 16:29:50.412,0
211,2022-03-16 16:29:50.412,0
212,2022-03-16 16:29:50.412,0
213,2022-03-16 16:29:50.412,0
214,2022-03-16 16:29:50.412,0
215,2022-03-16 16:29:50.412,0
216,2022-03-16 16:29:50.428,0
217,2022-03-16 16:29:50.428,0
218,2022-03-16 16:29:50.428,0
219,2022-03-16 16:29:50.428,0
220,2022-03-16 16:29:50.428,0
221,2022-03-16 16:29:50.428,0
222,2022-03-16 16:29:50.428,0
223,2022-03-16 16:29:50.428,0
224,2022-03-16 16:29:50.443,0
225,2022-03-16 16:29:50.443,0
226,2022-03-16 16:29:50.443,0
227,2022-03-16 16:29:50.443,0
228,2022-03-16 16:29:50.459,0
229,2022-03-16 16:29:50.459,0
230,2022-03-16 16:29:50.459,0
231,2022-03-16 16:29:50.459,0
232,2022-03-16 16:29:50.459,0
233,2022-03-16 16:29:50.459,0
234,2022-03-16 16:29:50.459,0
235,2022-03-16 16:29:50.459,0
236,2022-03-16 16:29:50.459,0
237,2022-03-16 16:29:50.459,0
238,2022-03-16 16:29:50.459,0
239,2022-03-16 16:29:50.475,0
240,2022-03-16 16:29:50.475,0
241,2022-03-16 16:29:50.478,0
242,2022-03-16 16:29:50.48,0
243,2022-03-16 16:29:50.484,0
244,2022-03-16 16:29:50.485,0
245,2022-03-16 16:29:50.486,0
246,2022-03-16 16:29:50.487,0
247,2022-03-16 16:29:50.488,0
248,2022-03-16 16:29:50.489,0
249,2022-03-16 16:29:50.49,0
250,2022-03-16 16:29:50.492,0
251,2022-03-16 16:29:50.493,0
252,2022-03-16 16:29:50.494,0
253,2022-03-16 16:29:50.495,0
254,2022-03-16 16:29:50.496,0
255,2022-03-16 16:29:50.497,0
256,2022-03-16 16:29:50.498,0
257,2022-03-16 16:29:50.499,0
258,2022-03-16 16:29:50.5,0
259,2022-03-16 16:29:50.501,0
260,2022-03-16 16:29:50.502,0
261,2022-03-16 16:29:50.503,0
262,2022-03-16 16:29:50.503,0
263,2022-03-16 16:29:50.504,0
264,2022-03-16 16:29:50.505,0
265,2022-03-16 16:29:50.505,0
266,2022-03-16 16:29:50.507,0
267,2022-03-16 16:29:50.508,0
268,2022-03-16 16:29:50.51,0
269,2022-03-16 16:29:50.51,0
270,2022-03-16 16:29:50.51,0
271,2022-03-16 16:29:50.51,0
272,2022-03-16 16:29:50.51,0
273,2022-03-16 16:29:50.51,0
274,2022-03-16 16:29:50.51,0
275,2022-03-16 16:29:50.51,0
276,2022-03-16 16:29:50.51,0
277,2022-03-16 16:29:50.51,0
278,2022-03-16 16:29:50.51,0
279,2022-03-16 16:29:50.526,0
280,2022-03-16 16:29:50.526,0
281,2022-03-16 16:29:50.526,0
282,2022-03-16 16:29:50.526,0
283,2022-03-16 16:29:50.526,0
284,2022-03-16 16:29:50.526,0
285,2022-03-16 16:29:50.526,0
286,2022-03-16 16:29:50.526,0
287,2022-03-16 16:29:50.526,0
288,2022-03-16 16:29:50.526,0
289,2022-03-16 16:29:50.526,0
290,2022-03-16 16:29:50.526,0
291,2022-03-16 16:29:50.526,0
292,2022-03-16 16:29:50.541,0
293,2022-03-16 16:29:50.541,0
294,2022-03-16 16:29:50.541,0
295,2022-03-16 16:29:50.541,0
296,2022-03-16 16:29:50.541,0
297,2022-03-16 16:29:50.541,0
298,2022-03-16 16:29:50.541,0
299,2022-03-16 16:29:50.541,0
300,2022-03-16 16:29:50.541,0
301,2022-03-16 16:29:50.541,0
302,2022-03-16 16:29:50.541,0
303,2022-03-16 16:29:50.541,0
304,2022-03-16 16:29:50.541,0
305,2022-03-16 16:29:50.541,0
306,2022-03-16 16:29:50.541,0
307,2022-03-16 16:29:50.541,0
308,2022-03-16 16:29:50.541,0
309,2022-03-16 16:29:50.557,0
310,2022-03-16 16:29:50.557,0
311,2022-03-16 16:29:50.557,0
312,2022-03-16 16:29:50.557,0
313,2022-03-16 16:29:50.557,0
314,2022-03-16 16:29:50.557,0
315,2022-03-16 16:29:50.557,0
316,2022-03-16 16:29:50.557,0
317,2022-03-16 16:29:50.557,0
318,2022-03-16 16:29:50.557,0
319,2022-03-16 16:29:50.557,0
320,2022-03-16 16:29:50.557,0
321,2022-03-16 16:29:50.557,0
322,2022-03-16 16:29:50.557,0
323,2022-03-16 16:29:50.557,0
324,2022-03-16 16:29:50.557,0
325,2022-03-16 16:29:50.557,0
326,2022-03-16 16:29:50.557,0
327,2022-03-16 16:29:50.557,0
328,2022-03-16 16:29:50.557,0
329,2022-03-16 16:29:50.573,0
330,2022-03-16 16:29:50.573,0
331,2022-03-16 16:29:50.573,0
332,2022-03-16 16:29:50.573,0
333,2022-03-16 16:29:50.573,0
334,2022-03-16 16:29:50.573,0
335,2022-03-16 16:29:50.573,0
336,2022-03-16 16:29:50.573,0
337,2022-03-16 16:29:50.573,0
338,2022-03-16 16:29:50.573,0
339,2022-03-16 16:29:50.573,0
340,2022-03-16 16:29:50.573,0
341,2022-03-16 16:29:50.573,0
342,2022-03-16 16:29:50.573,0
343,2022-03-16 16:29:50.573,0
344,2022-03-16 16:29:50.573,0
345,2022-03-16 16:29:50.588,0
346,2022-03-16 16:29:50.588,0
347,2022-03-16 16:29:50.588,0
348,2022-03-16 16:29:50.588,0
349,2022-03-16 16:29:50.588,0
350,2022-03-16 16:29:50.588,0
351,2022-03-16 16:29:50.588,0
352,2022-03-16 16:29:50.588,0
353,2022-03-16 16:29:50.588,0
354,2022-03-16 16:29:50.588,0
355,2022-03-16 16:29:50.588,0
356,2022-03-16 16:29:50.588,0
357,2022-03-16 16:29:50.588,0
358,2022-03-16 16:29:50.588,0
359,2022-03-16 16:29:50.588,0
360,2022-03-16 16:29:50.588,0
361,2022-03-16 16:29:50.588,0
362,2022-03-16 16:29:50.604,0
363,2022-03-16 16:29:50.604,0
364,2022-03-16 16:29:50.604,0
365,2022-03-16 16:29:50.604,0
366,2022-03-16 16:29:50.604,0
367,2022-03-16 16:29:50.604,0
368,2022-03-16 16:29:50.604,0
369,2022-03-16 16:29:50.604,0
370,2022-03-16 16:29:50.604,0
371,2022-03-16 16:29:50.604,0
372,2022-03-16 16:29:50.604,0
373,2022-03-16 16:29:50.604,0
374,2022-03-16 16:29:50.604,0
375,2022-03-16 16:29:50.604,0
376,2022-03-16 16:29:50.604,0
377,2022-03-16 16:29:50.604,0
378,2022-03-16 16:29:50.604,0
379,2022-03-16 16:29:50.604,0
380,2022-03-16 16:29:50.604,0
381,2022-03-16 16:29:50.619,0
382,2022-03-16 16:29:50.619,0
383,2022-03-16 16:29:50.619,0
384,2022-03-16 16:29:50.619,0
385,2022-03-16 16:29:50.619,0
386,2022-03-16 16:29:50.619,0
387,2022-03-16 16:29:50.619,0
388,2022-03-16 16:29:50.619,0
389,2022-03-16 16:29:50.619,0
390,2022-03-16 16:29:50.619,0
391,2022-03-16 16:29:50.619,0
392,2022-03-16 16:29:50.619,0
393,2022-03-16 16:29:50.619,0
394,2022-03-16 16:29:50.619,0
395,2022-03-16 16:29:50.619,0
396,2022-03-16 16:29:50.635,0
397,2022-03-16 16:29:50.635,0
398,2022-03-16 16:29:50.635,0
399,2022-03-16 16:29:50.635,0
400,2022-03-16 16:29:50.635,0
401,2022-03-16 16:29:50.635,0
402,2022-03-16 16:29:50.635,0
403,2022-03-16 16:29:50.635,0
404,2022-03-16 16:29:50.635,0
405,2022-03-16 16:29:50.635,0
406,2022-03-16 16:29:50.635,0
407,2022-03-16 16:29:50.635,0
408,2022-03-16 16:29:50.635,0
409,2022-03-16 16:29:50.635,0
410,2022-03-16 16:29:50.635,0
411,2022-03-16 16:29:50.635,0
412,2022-03-16 16:29:50.635,0
413,2022-03-16 16:29:50.635,0
414,2022-03-16 16:29:50.651,0
415,2022-03-16 16:29:50.651,0
416,2022-03-16 16:29:50.651,0
417,2022-03-16 16:29:50.651,0
418,2022-03-16 16:29:50.651,0
419,2022-03-16 16:29:50.651,0
420,2022-03-16 16:29:50.651,0
421,2022-03-16 16:29:50.651,0
422,2022-03-16 16:29:50.651,0
423,2022-03-16 16:29:50.651,0
424,2022-03-16 16:29:50.651,0
425,2022-03-16 16:29:50.651,0
426,2022-03-16 16:29:50.651,0
427,2022-03-16 16:29:50.651,0
428,2022-03-16 16:29:50.651,0
429,2022-03-16 16:29:50.651,0
430,2022-03-16 16:29:50.651,0
431,2022-03-16 16:29:50.651,0
432,2022-03-16 16:29:50.666,0
433,2022-03-16 16:29:50.666,0
434,2022-03-16 16:29:50.666,0
435,2022-03-16 16:29:50.666,0
436,2022-03-16 16:29:50.666,0
437,2022-03-16 16:29:50.666,0
438,2022-03-16 16:29:50.666,0
439,2022-03-16 16:29:50.666,0
440,2022-03-16 16:29:50.666,0
441,2022-03-16 16:29:50.666,0
442,2022-03-16 16:29:50.666,0
443,2022-03-16 16:29:50.666,0
444,2022-03-16 16:29:50.666,0
445,2022-03-16 16:29:50.666,0
446,2022-03-16 16:29:50.666,0
447,2022-03-16 16:29:50.666,0
448,2022-03-16 16:29:50.682,0
449,2022-03-16 16:29:50.682,0
450,2022-03-16 16:29:50.682,0
451,2022-03-16 16:29:50.682,0
452,2022-03-16 16:29:50.682,0
453,2022-03-16 16:29:50.682,0
454,2022-03-16 16:29:50.682,0
455,2022-03-16 16:29:50.682,0
456,2022-03-16 16:29:50.682,0
457,2022-03-16 16:29:50.682,0
458,2022-03-16 16:29:50.682,0
459,2022-03-16 16:29:50.682,0
460,2022-03-16 16:29:50.682,0
461,2022-03-16 16:29:50.682,0
462,2022-03-16 16:29:50.682,0
463,2022-03-16 16:29:50.682,0
464,2022-03-16 16:29:50.682,0
465,2022-03-16 16:29:50.682,0
466,2022-03-16 16:29:50.682,0
467,2022-03-16 16:29:50.698,0
468,2022-03-16 16:29:50.698,0
469,2022-03-16 16:29:50.698,0
470,2022-03-16 16:29:50.698,0
471,2022-03-16 16:29:50.698,0
472,2022-03-16 16:29:50.698,0
473,2022-03-16 16:29:50.698,0
474,2022-03-16 16:29:50.698,0
475,2022-03-16 16:29:50.698,0
476,2022-03-16 16:29:50.698,0
477,2022-03-16 16:29:50.698,0
478,2022-03-16 16:29:50.698,0
479,2022-03-16 16:29:50.698,0
480,2022-03-16 16:29:50.698,0
481,2022-03-16 16:29:50.698,0
482,2022-03-16 16:29:50.698,0
483,2022-03-16 16:29:50.698,0
484,2022-03-16 16:29:50.698,0
485,2022-03-16 16:29:50.698,0
486,2022-03-16 16:29:50.698,0
487,2022-03-16 16:29:50.713,0
488,2022-03-16 16:29:50.713,0
489,2022-03-16 16:29:50.713,0
490,2022-03-16 16:29:50.713,0
491,2022-03-16 16:29:50.713,0
492,2022-03-16 16:29:50.713,0
493,2022-03-16 16:29:50.713,0
494,2022-03-16 16:29:50.713,0
495,2022-03-16 16:29:50.713,0
496,2022-03-16 16:29:50.713,0
497,2022-03-16 16:29:50.713,0
498,2022-03-16 16:29:50.713,0
499,2022-03-16 16:29:50.713,0
500,2022-03-16 16:29:50.713,0
501,2022-03-16 16:29:50.713,0
502,2022-03-16 16:29:50.713,0
503,2022-03-16 16:29:50.729,0
504,2022-03-16 16:29:50.729,0
505,2022-03-16 16:29:50.729,0
506,2022-03-16 16:29:50.729,0
507,2022-03-16 16:29:50.729,0
508,2022-03-16 16:29:50.729,0
509,2022-03-16 16:29:50.729,0
510,2022-03-16 16:29:50.729,0
511,2022-03-16 16:29:50.729,0
512,2022-03-16 16:29:50.729,0
513,2022-03-16 16:29:50.729,0
514,2022-03-16 16:29:50.729,0
515,2022-03-16 16:29:50.729,0
516,2022-03-16 16:29:50.729,0
517,2022-03-16 16:29:50.729,0
518,2022-03-16 16:29:50.729,0
519,2022-03-16 16:29:50.744,0
520,2022-03-16 16:29:50.744,0
521,2022-03-16 16:29:50.744,0
522,2022-03-16 16:29:50.744,0
523,2022-03-16 16:29:50.744,0
524,2022-03-16 16:29:50.744,0
525,2022-03-16 16:29:50.744,0
526,2022-03-16 16:29:50.744,0
527,2022-03-16 16:29:50.744,0
528,2022-03-16 16:29:50.744,0
529,2022-03-16 16:29:50.744,0
530,2022-03-16 16:29:50.744,0
531,2022-03-16 16:29:50.744,0
532,2022-03-16 16:29:50.744,0
533,2022-03-16 16:29:50.744,0
534,2022-03-16 16:29:50.744,0
535,2022-03-16 16:29:50.744,0
536,2022-03-16 16:29:50.744,0
537,2022-03-16 16:29:50.744,0
538,2022-03-16 16:29:50.744,0
539,2022-03-16 16:29:50.76,0
540,2022-03-16 16:29:50.76,0
541,2022-03-16 16:29:50.76,0
542,2022-03-16 16:29:50.76,0
543,2022-03-16 16:29:50.76,0
544,2022-03-16 16:29:50.76,0
545,2022-03-16 16:29:50.76,0
546,2022-03-16 16:29:50.76,0
547,2022-03-16 16:29:50.76,0
548,2022-03-16 16:29:50.76,0
549,2022-03-16 16:29:50.76,0
550,2022-03-16 16:29:50.76,0
551,2022-03-16 16:29:50.76,0
552,2022-03-16 16:29:50.76,0
553,2022-03-16 16:29:50.76,0
554,2022-03-16 16:29:50.76,0
555,2022-03-16 16:29:50.76,0
556,2022-03-16 16:29:50.76,0
557,2022-03-16 16:29:50.76,0
558,2022-03-16 16:29:50.76,0
559,2022-03-16 16:29:50.76,0
560,2022-03-16 16:29:50.76,0
561,2022-03-16 16:29:50.776,0
562,2022-03-16 16:29:50.776,0
563,2022-03-16 16:29:50.776,0
564,2022-03-16 16:29:50.776,0
565,2022-03-16 16:29:50.776,0
566,2022-03-16 16:29:50.776,0
567,2022-03-16 16:29:50.776,0
568,2022-03-16 16:29:50.776,0
569,2022-03-16 16:29:50.776,0
570,2022-03-16 16:29:50.776,0
571,2022-03-16 16:29:50.776,0
572,2022-03-16 16:29:50.776,0
573,2022-03-16 16:29:50.776,0
574,2022-03-16 16:29:50.776,0
575,2022-03-16 16:29:50.776,0
576,2022-03-16 16:29:50.776,0
577,2022-03-16 16:29:50.776,0
578,2022-03-16 16:29:50.776,0
579,2022-03-16 16:29:50.776,0
580,2022-03-16 16:29:50.776,0
581,2022-03-16 16:29:50.791,0
582,2022-03-16 16:29:50.791,0
583,2022-03-16 16:29:50.791,0
584,2022-03-16 16:29:50.791,0
585,2022-03-16 16:29:50.791,0
586,2022-03-16 16:29:50.791,0
587,2022-03-16 16:29:50.791,0
588,2022-03-16 16:29:50.791,0
589,2022-03-16 16:29:50.791,0
590,2022-03-16 16:29:50.791,0
591,2022-03-16 16:29:50.791,0
592,2022-03-16 16:29:50.791,0
593,2022-03-16 16:29:50.791,0
594,2022-03-16 16:29:50.791,0
595,2022-03-16 16:29:50.791,0
596,2022-03-16 16:29:50.791,0
597,2022-03-16 16:29:50.791,0
598,2022-03-16 16:29:50.791,0
599,2022-03-16 16:29:50.791,0
600,2022-03-16 16:29:50.791,0
601,2022-03-16 16:29:50.807,0
602,2022-03-16 16:29:50.807,0
603,2022-03-16 16:29:50.807,0
604,2022-03-16 16:29:50.807,0
605,2022-03-16 16:29:50.807,0
606,2022-03-16 16:29:50.807,0
607,2022-03-16 16:29:50.807,0
608,2022-03-16 16:29:50.807,0
609,2022-03-16 16:29:50.807,0
610,2022-03-16 16:29:50.807,0
611,2022-03-16 16:29:50.807,0
612,2022-03-16 16:29:50.807,0
613,2022-03-16 16:29:50.807,0
614,2022-03-16 16:29:50.807,0
615,2022-03-16 16:29:50.807,0
616,2022-03-16 16:29:50.807,0
617,2022-03-16 16:29:50.807,0
618,2022-03-16 16:29:50.807,0
619,2022-03-16 16:29:50.807,0
620,2022-03-16 16:29:50.807,0
621,2022-03-16 16:29:50.822,0
622,2022-03-16 16:29:50.822,0
623,2022-03-16 16:29:50.822,0
624,2022-03-16 16:29:50.822,0
625,2022-03-16 16:29:50.822,0
626,2022-03-16 16:29:50.822,0
627,2022-03-16 16:29:50.822,0
628,2022-03-16 16:29:50.822,0
629,2022-03-16 16:29:50.822,0
630,2022-03-16 16:29:50.822,0
631,2022-03-16 16:29:50.822,0
632,2022-03-16 16:29:50.822,0
633,2022-03-16 16:29:50.822,0
634,2022-03-16 16:29:50.822,0
635,2022-03-16 16:29:50.822,0
636,2022-03-16 16:29:50.822,0
637,2022-03-16 16:29:50.822,0
638,2022-03-16 16:29:50.822,0
639,2022-03-16 16:29:50.822,0
640,2022-03-16 16:29:50.838,0
641,2022-03-16 16:29:50.838,0
642,2022-03-16 16:29:50.838,0
643,2022-03-16 16:29:50.838,0
644,2022-03-16 16:29:50.838,0
645,2022-03-16 16:29:50.838,0
646,2022-03-16 16:29:50.838,0
647,2022-03-16 16:29:50.838,0
648,2022-03-16 16:29:50.838,0
649,2022-03-16 16:29:50.838,0
650,2022-03-16 16:29:50.838,0
651,2022-03-16 16:29:50.838,0
652,2022-03-16 16:29:50.838,0
653,2022-03-16 16:29:50.838,0
654,2022-03-16 16:29:50.838,0
655,2022-03-16 16:29:50.838,0
656,2022-03-16 16:29:50.838,0
657,2022-03-16 16:29:50.838,0
658,2022-03-16 16:29:50.838,0
659,2022-03-16 16:29:50.838,0
660,2022-03-16 16:29:50.854,0
661,2022-03-16 16:29:50.854,0
662,2022-03-16 16:29:50.854,0
663,2022-03-16 16:29:50.854,0
664,2022-03-16 16:29:50.854,0
665,2022-03-16 16:29:50.854,0
666,2022-03-16 16:29:50.854,0
667,2022-03-16 16:29:50.854,0
668,2022-03-16 16:29:50.854,0
669,2022-03-16 16:29:50.854,0
670,2022-03-16 16:29:50.854,0
671,2022-03-16 16:29:50.854,0
672,2022-03-16 16:29:50.854,0
673,2022-03-16 16:29:50.854,0
674,2022-03-16 16:29:50.854,0
675,2022-03-16 16:29:50.854,0
676,2022-03-16 16:29:50.854,0
677,2022-03-16 16:29:50.854,0
678,2022-03-16 16:29:50.854,0
679,2022-03-16 16:29:50.854,0
680,2022-03-16 16:29:50.869,0
681,2022-03-16 16:29:50.869,0
682,2022-03-16 16:29:50.869,0
683,2022-03-16 16:29:50.869,0
684,2022-03-16 16:29:50.869,0
685,2022-03-16 16:29:50.869,0
686,2022-03-16 16:29:50.869,0
687,2022-03-16 16:29:50.869,0
688,2022-03-16 16:29:50.869,0
689,2022-03-16 16:29:50.869,0
690,2022-03-16 16:29:50.869,0
691,2022-03-16 16:29:50.869,0
692,2022-03-16 16:29:50.869,0
693,2022-03-16 16:29:50.869,0
694,2022-03-16 16:29:50.869,0
695,2022-03-16 16:29:50.869,0
696,2022-03-16 16:29:50.869,0
697,2022-03-16 16:29:50.869,0
698,2022-03-16 16:29:50.869,0
699,2022-03-16 16:29:50.869,0
700,2022-03-16 16:29:50.885,0
701,2022-03-16 16:29:50.885,0
702,2022-03-16 16:29:50.885,0
703,2022-03-16 16:29:50.885,0
704,2022-03-16 16:29:50.885,0
705,2022-03-16 16:29:50.885,0
706,2022-03-16 16:29:50.885,0
707,2022-03-16 16:29:50.885,0
708,2022-03-16 16:29:50.885,0
709,2022-03-16 16:29:50.885,0
710,2022-03-16 16:29:50.885,0
711,2022-03-16 16:29:50.885,0
712,2022-03-16 16:29:50.885,0
713,2022-03-16 16:29:50.885,0
714,2022-03-16 16:29:50.885,0
715,2022-03-16 16:29:50.885,0
716,2022-03-16 16:29:50.885,0
717,2022-03-16 16:29:50.885,0
718,2022-03-16 16:29:50.885,0
719,2022-03-16 16:29:50.901,0
720,2022-03-16 16:29:50.901,0
721,2022-03-16 16:29:50.901,0
722,2022-03-16 16:29:50.901,0
723,2022-03-16 16:29:50.901,0
724,2022-03-16 16:29:50.901,0
725,2022-03-16 16:29:50.901,0
726,2022-03-16 16:29:50.901,0
727,2022-03-16 16:29:50.901,0
728,2022-03-16 16:29:50.901,0
729,2022-03-16 16:29:50.901,0
730,2022-03-16 16:29:50.901,0
731,2022-03-16 16:29:50.901,0
732,2022-03-16 16:29:50.901,0
733,2022-03-16 16:29:50.901,0
734,2022-03-16 16:29:50.901,0
